index_df	Restaurant_id	Price Range	Cuisine Style
10791	31240	$$ - $$$	['French']
10792	31241	$$ - $$$	['Thai']
10793	31245	$$ - $$$	['French, European, Healthy']
10798	31266	$	['Cafe, Deli']
10803	31282	None	None
10804	31284	$$ - $$$	['Bar, Pub, Seafood']
10806	31291	$$ - $$$	['Steakhouse, International, Barbecue, European, Grill, Diner']
10809	31297	None	['German, Cafe, International, European, Healthy']
10810	31301	None	['Cafe']
10811	31308	None	None
10817	31317	None	None
10819	31319	$	['South American']
10824	31330	$$ - $$$	['French']
10828	31344	$	['Danish, Fast Food, European']
10829	31348	$	['Czech, European']
10830	31349	$$ - $$$	['Spanish, Mediterranean, Soups']
10831	31355	None	['Pub, Gastropub']
10832	31362	$	['Hungarian, European']
10833	31365	None	['Bar, Pub, European, Portuguese']
10834	31367	None	None
10835	31371	None	['Fast Food']
10837	31384	$$ - $$$	['Dutch, European, Bar']
10840	31388	$$ - $$$	['French, Dining bars']
10841	31391	None	None
10844	31398	None	['Asian, Pizza, Fast Food']
10845	31399	None	['Cafe']
10849	31418	None	['Cafe']
10854	31434	None	['Vegetarian Friendly']
10855	31437	None	None
10857	31439	None	['Sushi']
10859	31444	None	['Indian']
10864	31468	$$ - $$$	['Asian, Thai']
10869	31493	$	['French, Pizza, Cafe, Fast Food, Deli']
10874	31512	$$ - $$$	['Breakfast, Lunch, Dinner']
10876	31515	$$ - $$$	['Cafe, European, Grill, Healthy, Portuguese']
10883	31533	$$ - $$$	['European']
10886	31540	$$ - $$$	['French']
10896	31577	None	None
10897	31584	$	['International']
10898	31587	None	['Italian, French']
10901	31593	None	['Caribbean, Jamaican']
10902	31598	None	None
10904	31606	None	['Portuguese, European']
10905	31607	None	None
10907	31613	$$ - $$$	['Bar, Pub, Dutch, European']
10913	31625	None	['Italian, Bar']
10915	31631	$$$$	['Japanese, Sushi']
10920	31650	None	['Chinese, Japanese, Fast Food, Sushi, Thai']
10921	31655	None	['Fast Food']
10923	31658	$	['Brazilian, South American']
10928	31666	$	['Mediterranean, Spanish']
10929	31673	None	['Turkish, Middle Eastern, Fast Food']
10930	31675	$	['Fast Food']
10935	31710	None	['European, Czech']
10936	31712	None	['Austrian, European']
10940	31722	None	None
10944	31734	None	['European, Swedish, Cafe, Soups']
10946	31739	None	None
10951	31748	None	['Italian, Mediterranean']
10952	31754	None	['Deli']
10958	31767	$	['Bar, Pub']
10974	31826	None	['Chinese, Japanese, Sushi, Asian, Thai']
10975	31832	None	None
10977	31843	None	['Chinese, Fast Food']
10979	31849	$	['Italian, Pizza, European']
10981	31860	None	['Bar, Cafe, Fast Food, Spanish, Pub']
10992	31895	$$ - $$$	['Spanish']
10994	31898	None	['Pub']
10999	31919	None	['French']
11000	31922	None	['Cafe']
11003	31935	$$ - $$$	['Lunch, Dinner']
11004	31939	None	None
11008	31955	$$ - $$$	['Deli, Healthy, Cafe, German']
11009	31959	$	['Cafe']
11011	31966	None	None
11018	31980	$	['European, Grill, Mexican, Fast Food']
11020	31984	$$ - $$$	['French']
11022	32000	$$ - $$$	['German, Croatian, European']
11025	32005	$	['Japanese, Asian, Korean']
11026	32008	$	['Chinese, Asian, Fast Food, Sushi']
11028	32011	$	['Cafe']
11032	32024	None	['American']
11036	32038	None	None
11038	32051	None	['International, European, Hungarian']
11039	32055	$$ - $$$	['Spanish, Mediterranean']
11040	32058	$	['Middle Eastern, Mediterranean, Lebanese, Fast Food']
11041	32060	$$ - $$$	['Asian, Street Food, Thai, Vietnamese']
11042	32063	$	['Chinese, Sushi']
11044	32085	$	['Dutch, Cafe, European']
11052	32101	None	None
11053	32102	None	['Spanish']
11054	32103	$	['Reservations']
11056	32108	$	['Bar, Cafe, European, Pub, Portuguese']
11057	32113	None	['German, Austrian, Central European, European']
11066	32141	$$ - $$$	['German, European, Contemporary']
11067	32145	$	['Indian']
11070	32159	None	['Italian']
11075	32175	$$ - $$$	['Bar, Pub']
11076	32183	None	['Thai']
11079	32191	None	None
11083	32209	None	None
11087	32221	None	['European, Swedish']
11089	32224	$$ - $$$	['Bar, Cafe, European, Pub']
11094	32231	$	['Cafe']
11096	32235	$	['Dinner, Late Night, Drinks']
11100	32245	$	['Pub']
11101	32246	$	['Fast Food']
11109	32267	$$ - $$$	['Mediterranean, Spanish, Healthy']
11118	32282	$	['Fast Food']
11126	32298	$	['Lunch, Dinner']
11128	32302	None	None
11129	32305	None	None
11130	32306	None	None
11133	32317	None	['Cafe']
11134	32322	$$ - $$$	['Lunch, Dinner']
11136	32336	None	None
11138	32344	$$ - $$$	['German']
11139	32345	None	['Japanese, Asian, Chinese, Sushi']
11140	32346	None	['Italian']
11143	32352	None	None
11144	32354	None	None
11146	32358	$	['Cafe']
11151	32372	None	None
11154	32377	$$ - $$$	['Lunch']
11155	32378	$	['Bar, Pub, British']
11158	32383	None	None
11160	32387	None	None
11162	32395	$$ - $$$	['Lebanese, Middle Eastern, Mediterranean']
11163	32398	None	None
11164	32399	None	['Mediterranean']
11168	32409	None	['Croatian, European']
11169	32410	$$ - $$$	['Sushi, Asian, Chinese']
11172	32418	None	['Spanish']
11174	32425	None	None
11176	32439	$$ - $$$	['Italian']
11177	32440	$	['Cafe, Fast Food']
11180	32453	$$$$	['French, European, Central European, German, International, Fusion']
11183	32465	None	None
11184	32466	None	['Swiss, European']
11188	32481	None	None
11194	32493	None	['Chinese']
11196	32505	$$ - $$$	['Vegetarian Friendly']
11199	32514	None	['Pub']
11203	32524	None	None
11207	32532	None	['Spanish']
11211	32538	None	None
11213	32543	$	['Italian, Mediterranean']
11217	32553	None	None
11222	32566	None	['Spanish']
11226	32576	None	['Italian, Fast Food']
11230	32589	None	None
11236	32603	None	None
11237	32608	None	None
11238	32609	$	['African']
11242	32616	None	['French']
11243	32617	$$ - $$$	['Israeli, Mediterranean, Middle Eastern']
11245	32621	$	['Pub']
11248	32628	$$ - $$$	['Cafe, Healthy, Soups']
11250	32635	None	None
11254	32642	None	['Fast Food']
11255	32647	$$ - $$$	['Italian']
11263	32660	None	None
11267	32666	$$ - $$$	['French, European']
11268	32668	None	['French, Healthy']
11271	32673	None	['Spanish']
11272	32675	None	['Vegetarian Friendly']
11274	32678	None	['Fast Food']
11275	32680	None	['European, Portuguese']
11278	32684	$	['Italian']
11280	32687	None	None
11285	32697	$$ - $$$	['Spanish, Mediterranean']
11287	32704	None	None
11290	32711	$$ - $$$	['Italian, Mediterranean']
11297	32739	None	None
11298	32741	None	None
11299	32742	$$ - $$$	['Cafe']
11300	32743	None	['Spanish, Grill']
11305	32750	$$ - $$$	['German']
11308	32755	None	None
11310	32760	$$ - $$$	['Cafe, European']
11311	32762	None	['European, Mediterranean, Portuguese']
11315	32767	$	['Drinks']
11316	32768	None	None
11317	32769	None	['Spanish']
11318	32772	None	None
11320	32778	$$ - $$$	['Lunch, Dinner']
11321	32780	None	None
11323	32787	None	['Sushi']
11324	32790	$$ - $$$	['Spanish']
11329	32804	None	['Italian, Bar, Cafe, Fast Food, Pub']
11330	32815	None	None
11332	32822	None	['Steakhouse, European, Czech']
11333	32829	None	None
11336	32836	None	None
11338	32845	None	None
11341	32851	None	['Seafood, Asian']
11344	32859	$	['Fast Food']
11348	32870	$$ - $$$	['Middle Eastern, Mediterranean, Arabic']
11355	32885	None	['Italian, Mediterranean']
11365	32923	$$ - $$$	['International']
11367	32938	$	['Healthy']
11369	32942	None	['European, Portuguese']
11378	32968	None	['European, Healthy, Soups, Hungarian']
11379	32969	$$ - $$$	['Cafe']
11382	32974	$	['Chinese']
11383	32980	None	None
11384	32983	$	['German, Fast Food']
11392	33010	$$ - $$$	['Vegetarian Friendly']
11393	33012	$$ - $$$	['Japanese, Sushi, Asian']
11397	33026	None	['French']
11398	33027	None	None
11400	33036	$	['Fast Food, Asian, Thai']
11401	33039	None	None
11406	33050	None	None
11410	33061	None	None
11411	33065	None	None
11413	33067	$$ - $$$	['Fast Food']
11415	33070	None	None
11417	33074	None	None
11422	33088	None	['Spanish']
11424	33095	None	None
11425	33097	None	['Seafood']
11426	33098	None	['American, Pub, Gastropub']
11432	33129	None	None
11433	33133	None	['Cafe, Deli']
11435	33139	None	None
11439	33146	$$ - $$$	['Cafe, Mediterranean, Spanish, Diner']
11442	33151	$$ - $$$	['Takeout, Wheelchair Accessible']
11446	33160	None	None
11448	33164	$$ - $$$	['Seating, Serves Alcohol']
11449	33165	None	None
11451	33167	None	None
11454	33181	$	['Asian']
11457	33189	None	None
11464	33203	None	['Mexican, Spanish']
11465	33204	None	None
11468	33219	None	None
11471	33227	None	None
11472	33236	None	['Cafe']
11473	33237	None	None
11478	33254	None	None
11479	33256	$	['Spanish']
11482	33269	None	['Cafe']
11484	33276	None	['Greek']
11486	33279	$	['Cafe, European, Swedish']
11489	33283	None	['British']
11496	33296	None	['Chinese']
11497	33302	$	['Asian, Vietnamese']
11500	33311	$$ - $$$	['French']
11502	33323	None	None
11503	33326	None	['French, Mediterranean, Tunisian']
11505	33330	None	None
11507	33336	None	None
11510	33344	$	['French, Greek']
11515	33361	$$ - $$$	['Italian, Mediterranean']
11516	33364	$	['Vegetarian Friendly']
11517	33366	None	['Austrian, European']
11519	33371	$$ - $$$	['Spanish, Mediterranean']
11520	33380	None	['Asian, International, Middle Eastern']
11523	33387	None	['European, Czech']
11527	33408	None	None
11541	33446	None	None
11542	33461	$	['Seating, Wheelchair Accessible, Reservations, Table Service']
11545	33472	$$ - $$$	['Mediterranean, Spanish']
11548	33477	$$ - $$$	['Dinner']
11551	33482	None	['Pub']
11552	33483	None	['European, Czech']
11553	33485	None	['Italian, Pizza']
11554	33486	None	None
11555	33487	None	['Pizza']
11557	33491	$$ - $$$	['French']
11559	33495	None	None
11564	33515	None	None
11572	33551	None	None
11573	33574	$	['Cafe']
11574	33575	None	['Italian, Pizza']
11578	33581	$$ - $$$	['French']
11579	33582	None	['Polish, Cafe, European, Healthy']
11580	33584	$$ - $$$	['Bar, Pub']
11581	33588	None	None
11582	33596	None	['Deli']
11583	33597	$$ - $$$	['Bar, Pub, Brew Pub, Gastropub, Beer restaurants']
11593	33625	None	['French, Fast Food']
11595	33633	None	None
11596	33635	$$ - $$$	['Italian, Pizza']
11599	33644	$	['Swedish']
11601	33646	$	['Spanish']
11602	33649	$$ - $$$	['Austrian, European']
11609	33668	None	None
11610	33675	None	None
11612	33680	None	None
11615	33694	None	['French']
11617	33696	None	['European']
11620	33705	$$ - $$$	['Chinese, Asian, Vietnamese, Thai']
11629	id_2266	$$ - $$$	['German, Cafe, European']
11634	id_560	None	None
11637	id_805	None	None
11638	id_1299	$$ - $$$	['Greek']
11639	id_2311	$$ - $$$	['Austrian, European, German, Bar, Pub, Central European']
11641	id_5774	None	None
11643	id_1776	$	['Breakfast, Lunch, Dinner']
11644	id_2187	None	None
11653	id_2591	None	None
11655	id_3454	$$ - $$$	['Steakhouse, Argentinean, South American']
11660	id_4555	$$ - $$$	['German, Diner']
11662	id_1390	$$ - $$$	['Barbecue, European, Portuguese']
11665	id_3832	None	None
11666	id_1167	None	None
11668	id_2694	$	['Cafe, Italian']
11669	id_4403	None	None
11672	id_11722	None	None
11673	id_8531	None	None
11674	id_920	None	None
11675	id_4585	None	None
11680	id_15452	None	['Pizza']
11682	id_2778	None	['Austrian, European']
11685	id_13191	None	None
11686	id_12038	None	None
11687	id_2198	None	None
11688	id_10337	$$ - $$$	['Italian, Pizza']
11691	id_5354	$	['American']
11696	id_880	None	None
11697	id_4155	None	None
11700	id_4963	$	['Italian, Mediterranean, Romana, Lazio, Central-Italian']
11702	id_4751	None	None
11703	id_3496	None	None
11704	id_2152	None	['Asian']
11706	id_1608	$	['Lunch, Dinner']
11710	id_350	None	['European']
11715	id_7133	$$ - $$$	['Lunch, Dinner']
11717	id_1695	None	None
11718	id_8531	None	['French']
11719	id_6839	$	['Mediterranean, Spanish']
11724	id_2095	None	['Pub']
11727	id_5739	None	None
11730	id_1375	None	None
11736	id_3175	None	['Italian, Austrian, European, Central European']
11737	id_2186	$	['Table Service']
11739	id_1339	$	['Austrian, European']
11740	id_4119	None	['Spanish']
11744	id_12322	$$ - $$$	['Breakfast, Lunch, Dinner']
11746	id_1065	$	['Turkish, Grill, Eastern European, French']
11747	id_7236	$$ - $$$	['American']
11748	id_2623	None	None
11751	id_1684	None	['Pizza']
11752	id_7159	$	['Spanish']
11753	id_13956	None	['British']
11754	id_1262	None	None
11756	id_463	None	['Cafe']
11759	id_1267	$$ - $$$	['Seafood, International']
11760	id_4644	$	['Lunch, Dinner']
11762	id_995	None	['Cafe']
11767	id_5828	None	['Seafood, International, Mediterranean, Spanish, Street Food']
11776	id_1875	None	None
11777	id_5323	$	['Italian, Cafe']
11778	id_6020	None	None
11779	id_2099	None	['Pub']
11782	id_7128	None	None
11787	id_8044	$$ - $$$	['Bar, Cafe, Mediterranean, Spanish, Pub']
11791	id_14756	None	None
11795	id_14804	None	None
11797	id_8754	None	['Mediterranean']
11801	id_1709	None	None
11815	id_1894	$	['American']
11817	id_2785	$	['Cafe']
11819	id_6254	None	None
11821	id_1916	None	None
11822	id_6693	$	['Japanese, Fast Food, Sushi, Asian, Chinese']
11824	id_4029	None	None
11825	id_2918	$$ - $$$	['Central European']
11827	id_5049	None	['Mediterranean']
11835	id_7649	$$ - $$$	['Reservations, Seating, Serves Alcohol']
11838	id_2845	None	None
11843	id_13362	$	['French, Japanese, Asian, Thai, Central European, Chinese']
11845	id_9726	None	['Italian']
11846	id_1131	None	None
11848	id_13777	$	['Asian']
11849	id_4667	$$ - $$$	['Cafe, Italian']
11854	id_4148	$$ - $$$	['Italian, Mediterranean']
11861	id_5718	None	None
11862	id_12906	None	None
11863	id_2200	$	['Vegetarian Friendly, Vegan Options']
11864	id_2808	None	None
11866	id_5037	None	None
11867	id_348	$$ - $$$	['French']
11868	id_6879	None	None
11869	id_8086	None	None
11870	id_9286	None	None
11871	id_13786	$$ - $$$	['Breakfast, Lunch, Dinner']
11875	id_1398	None	None
11877	id_461	$$ - $$$	['Breakfast, Lunch, Dinner']
11882	id_6079	$	['Takeout']
11890	id_9668	$$ - $$$	['French']
11899	id_1000	$$ - $$$	['Dinner, Lunch']
11901	id_1279	None	None
11903	id_373	$$ - $$$	['Italian, Pizza']
11904	id_9211	None	None
11906	id_1872	None	None
11908	id_619	None	None
11910	id_4594	None	None
11916	id_3921	None	['German']
11922	id_2892	None	None
11925	id_8232	None	['Spanish']
11927	id_2340	None	None
11928	id_1799	$$ - $$$	['European']
11932	id_1953	$$ - $$$	['Latin, Spanish']
11935	id_2453	$$ - $$$	['Greek, European']
11936	id_1829	$$ - $$$	['American, Irish, Bar, Pub, Gastropub']
11939	id_13867	None	None
11942	id_1919	None	None
11943	id_6323	None	None
11944	id_7722	None	None
11952	id_5592	$$ - $$$	['Bar, Deli, Wine Bar, Italian']
11953	id_1355	None	None
11955	id_10609	None	['Italian, French']
11958	id_5949	None	None
11959	id_9365	None	['European, Portuguese']
11960	id_6823	$$ - $$$	['Dinner']
11962	id_1205	None	['Pizza']
11963	id_5758	None	['Fast Food, Spanish, Fusion']
11964	id_1904	None	None
11966	id_8127	None	None
11969	id_8321	$$ - $$$	['British']
11972	id_5902	None	None
11975	id_3105	None	None
11978	id_4357	$$ - $$$	['French, European']
11981	id_11172	None	['French']
11984	id_3650	None	None
11985	id_1656	None	None
11986	id_1909	$$ - $$$	['French']
11988	id_2898	$$ - $$$	['Czech, European']
11992	id_5241	None	['Fast Food']
11998	id_1301	$	['Italian, International, European, Hungarian']
12000	id_6781	$$ - $$$	['French']
12001	id_1060	None	['Polish, European, Russian']
12002	id_1028	$$ - $$$	['Middle Eastern, Mediterranean']
12005	id_13874	None	['Cafe']
12009	id_5759	None	['American']
12013	id_5484	None	None
12016	id_11596	None	['Seafood']
12017	id_10630	$$ - $$$	['Italian']
12019	id_2928	$$ - $$$	['European']
12020	id_7233	None	['Cafe']
12032	id_1819	$$ - $$$	['Indian, Asian, Balti, Healthy']
12039	id_1984	$	['Lunch, Dinner']
12041	id_2487	$	['Turkish']
12043	id_998	None	['Steakhouse']
12044	id_2419	$	['Cafe, Pub']
12045	id_847	None	['Pub']
12046	id_11310	None	['Barbecue']
12050	id_3070	None	None
12055	id_2347	$$ - $$$	['Bar, Italian, Pub, Wine Bar']
12071	id_679	$$ - $$$	['Vegetarian Friendly']
12077	id_1324	$	['Swiss, European']
12080	id_7086	$$ - $$$	['Chinese, Asian']
12081	id_1715	$	['Lunch, Dinner']
12082	id_5764	None	None
12085	id_2972	None	None
12087	id_8767	$$ - $$$	['Caribbean, Jamaican']
12089	id_862	$$ - $$$	['French']
12092	id_9033	None	['British']
12099	id_3271	$	['Italian']
12105	id_16274	None	None
12108	id_8550	$$ - $$$	['Wine Bar, French']
12110	id_1702	None	['Austrian, Bar, European, Pub']
12113	id_3598	None	['Bar, Spanish, Pub']
12115	id_1139	$$ - $$$	['Bar, Pub, Czech, Central European, European']
12118	id_1268	None	None
12119	id_2045	$$ - $$$	['German']
12122	id_1915	None	['French, Austrian, European']
12123	id_2005	None	['Japanese, Sushi, Asian']
12125	id_6194	None	None
12127	id_3853	None	None
12132	id_3082	None	None
12136	id_5980	None	None
12141	id_5685	None	['Argentinean, South American']
12147	id_5957	None	['Chinese, Thai']
12148	id_8630	None	['French']
12150	id_1875	None	None
12154	id_1102	None	None
12160	id_12409	$$ - $$$	['Italian, Pizza']
12161	id_11349	None	None
12162	id_15992	None	None
12164	id_1034	None	['French, Mediterranean, European']
12170	id_6268	None	None
12171	id_3127	None	None
12172	id_3743	$	['Table Service, Seating']
12175	id_926	None	['Cafe, European']
12176	id_2475	$$ - $$$	['Breakfast']
12181	id_1406	None	None
12182	id_2316	None	['German']
12188	id_1634	$	['French']
12194	id_5612	None	None
12200	id_14859	None	['British']
12201	id_13065	None	None
12204	id_1140	None	['Thai']
12206	id_6643	None	None
12211	id_1642	$	['Pizza']
12216	id_3671	$	['Turkish, Italian']
12218	id_1538	$	['Pub']
12221	id_6835	$$ - $$$	['Breakfast, Lunch, Dinner']
12223	id_524	None	None
12224	id_9635	None	None
12225	id_3952	$	['Italian']
12227	id_3560	$	['Turkish, Middle Eastern']
12231	id_1945	None	None
12237	id_4559	None	None
12238	id_3555	$$ - $$$	['Lunch, Dinner']
12239	id_13066	None	None
12240	id_1532	None	None
12241	id_1868	None	None
12245	id_7541	$$ - $$$	['Asian, Thai']
12252	id_1325	$$ - $$$	['Belgian, European']
12254	id_11951	$	['Japanese, Sushi']
12255	id_1048	$$ - $$$	['Cafe']
12257	id_4363	$	['International']
12260	id_5693	None	None
12269	id_4670	$	['French']
12271	id_822	None	['Italian']
12275	id_1069	None	None
12279	id_16251	None	['Pizza']
12280	id_13175	None	None
12285	id_1922	$	['Italian, Pizza, Seafood, Mediterranean']
12286	id_2643	None	None
12293	id_4254	None	['Cafe']
12294	id_4363	None	['European']
12299	id_2226	$	['German']
12300	id_13595	None	None
12301	id_2171	$$ - $$$	['Vegetarian Friendly']
12303	id_3342	$$ - $$$	['Italian, Pizza, Mediterranean']
12304	id_593	$	['Thai']
12307	id_817	None	['Japanese, Sushi']
12312	id_2173	$$ - $$$	['French']
12313	id_4089	None	None
12316	id_902	$$ - $$$	['Hungarian, European']
12317	id_5583	None	None
12318	id_2499	$	['Italian, Pizza, Deli']
12323	id_1263	$	['Vegetarian Friendly, Vegan Options']
12324	id_1767	$	['Chinese, Asian, Fast Food']
12326	id_233	$$ - $$$	['Italian, Mediterranean, European, Wine Bar, Romana, Lazio, Central-Italian']
12332	id_1374	None	None
12334	id_605	None	['Cafe']
12335	id_3516	None	['Spanish']
12340	id_5297	None	None
12341	id_3114	None	['Italian']
12342	id_1885	None	['European, Czech']
12344	id_6828	None	['Spanish']
12345	id_13655	None	None
12348	id_11321	None	['French']
12350	id_6043	None	None
12352	id_6209	None	None
12353	id_6771	None	['Chinese']
12354	id_4184	$$ - $$$	['Italian, Seafood']
12356	id_14599	$	['Fast Food']
